SNDG	ELIGIBLE_FIN_STAT_COND_1	ELIGIBLE_FIN_STAT_COND_2	ELIGIBLE_FIN_STAT_COND_3	ELIGIBLE_FIN_STAT_COND_4	ELIGIBLE_FIN_STAT_COND_5	ELIGIBLE_FIN_STAT_COND_6	ELIGIBLE_FIN_STAT_COND_7	ELIGIBLE_FIN_STAT_COND_8	ELIGIBLE_FIN_STAT_COND_9	NUM_IND_3	IND_03_	NUM_IND_4	DEN_IND_4	IND_04_	NUM_IND_5	DEN_IND_5	IND_05_	BR3	BR4	BR5	BR000009	BR000001	colore	COLOR_APP
0000000016693494	1	1	1	1	1	1	1	1	1	-273000,000000	-0,209	-357000,000000	2028000,000000	-0,176	?	?	?	1	1	0	0	0	?	S10
0000000087430350	1	1	1	1	1	0	1	1	1	-12000,000000	?	14000,000000	65000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000046961817	1	1	1	1	1	0	1	1	1	0,000000	?	43000,000000	6101000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047304635	1	1	1	1	1	1	1	1	1	35000,000000	0,165	14000,000000	390000,000000	0,036	?	?	?	1	1	0	0	0	?	S01
0000000016641335	1	1	1	1	1	1	1	1	1	64000,000000	0,002	186000,000000	5328000,000000	0,035	?	?	?	1	1	0	0	0	?	S10
0000000017906388	1	1	1	1	1	0	1	1	1	0,000000	?	84000,000000	3003000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017646383	1	1	1	1	1	1	1	1	1	2000,000000	0,033	49000,000000	710000,000000	0,069	?	?	?	1	1	0	0	0	?	S01
0000000017837564	1	1	1	1	1	1	1	1	1	-5000,000000	-0,278	679000,000000	5284000,000000	0,129	?	?	?	1	1	0	0	0	?	S10
0000000047336685	1	1	1	1	1	0	1	1	1	-1457000,000000	?	-3653000,000000	11870000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017922120	1	1	1	1	1	1	1	1	1	-75000,000000	-0,472	-19000,000000	1436000,000000	-0,013	?	?	?	1	1	0	0	0	?	S01
0000000017781141	1	1	1	1	1	0	0	0	0	3289000,000000	?	1540000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000017385325	1	1	1	1	1	1	1	1	1	21000,000000	0,064	87000,000000	2942000,000000	0,030	?	?	?	1	1	0	0	0	?	S01
0000000016666246	1	1	1	1	1	1	1	1	1	85000,000000	0,017	-61000,000000	4881000,000000	-0,012	?	?	?	1	1	0	0	0	?	S01
0000000017161994	1	1	1	1	1	1	1	1	1	7000,000000	0,219	-124000,000000	771000,000000	-0,161	?	?	?	1	1	0	0	0	?	S10
0000000017918966	1	1	1	1	1	1	1	1	1	0,000000	0,000	-62000,000000	5645000,000000	-0,011	?	?	?	1	1	0	0	0	?	S01
0000000017337744	1	1	1	1	1	1	1	1	1	28000,000000	0,021	-286000,000000	8147000,000000	-0,035	?	?	?	1	1	0	0	0	?	S01
0000000016866879	1	1	1	1	1	1	1	1	1	1143000,000000	1,452	865000,000000	736000,000000	1,175	?	?	?	0	0	0	0	0	?	S01
0000000016723765	1	1	1	1	1	0	1	1	1	4000,000000	?	-308000,000000	2722000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000081129394	1	1	1	1	1	0	1	1	1	-155000,000000	?	-217000,000000	1701000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016961425	1	1	1	1	1	1	1	1	1	-46570000,000000	-0,588	194000,000000	8732000,000000	0,022	?	?	?	1	1	0	0	0	?	S01
0000000017777263	1	1	1	1	1	1	1	1	1	-68268000,000000	-0,423	-200143000,000000	916995000,000000	-0,218	?	?	?	1	1	0	0	0	?	S01
0000000016916438	1	1	1	1	1	0	1	1	1	10000,000000	?	392000,000000	7269000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017517737	1	1	1	1	1	1	1	1	1	100000,000000	0,094	203000,000000	3608000,000000	0,056	?	?	?	1	1	0	0	0	?	S01
0000000073965384	1	1	1	1	1	0	1	1	1	6000,000000	?	93000,000000	4918000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000073866299	1	1	1	1	1	1	1	1	1	-9000,000000	-0,001	136000,000000	825000,000000	0,165	?	?	?	1	1	0	0	0	?	S01
0000000016150009	1	1	1	1	1	1	1	1	1	8124000,000000	0,143	-5803000,000000	204036000,000000	-0,028	?	?	?	1	1	0	0	0	?	S01
0000000017504988	1	1	1	1	1	1	1	1	1	3000,000000	0,006	381000,000000	2986000,000000	0,128	?	?	?	1	1	0	0	0	?	S01
0000000017742545	1	1	1	1	1	1	1	1	1	148000,000000	0,079	580000,000000	3812000,000000	0,152	?	?	?	1	1	0	0	0	?	S01
0000000017570039	1	1	1	1	1	0	0	0	0	24000,000000	?	1234000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000069623110	1	1	1	1	1	0	1	1	1	-215000,000000	?	-115000,000000	4369000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017451215	1	1	1	1	1	1	1	1	1	11000,000000	0,085	-66000,000000	806000,000000	-0,082	?	?	?	1	1	0	0	0	?	S10
0000000017018312	1	1	1	1	1	0	0	0	0	536000,000000	?	1151000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000027104860	1	1	1	1	1	1	1	1	1	-107000,000000	-0,836	785000,000000	4042000,000000	0,194	?	?	?	1	1	0	0	0	?	S01
0000000083845129	1	1	1	1	1	1	1	1	1	1000,000000	0,100	51000,000000	679000,000000	0,075	?	?	?	1	1	0	0	0	?	S01
0000000016813544	1	1	1	1	1	1	1	1	1	14000,000000	0,001	-714000,000000	16768000,000000	-0,043	?	?	?	1	1	0	0	0	?	S01
0000000017894040	1	1	1	1	1	1	1	1	1	41000,000000	0,008	1375000,000000	14730000,000000	0,093	?	?	?	1	1	0	0	0	?	S01
0000000024878179	1	1	1	1	1	0	1	1	1	205000,000000	?	471000,000000	8000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016551094	1	1	1	1	1	0	1	1	1	148000,000000	?	35000,000000	1207000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017163266	1	1	1	1	1	1	1	1	1	167000,000000	1,295	268000,000000	2160000,000000	0,124	?	?	?	0	1	0	0	0	?	S01
0000000016617208	1	1	1	1	1	0	1	1	1	377000,000000	?	1027000,000000	1846000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017739842	1	1	1	1	1	1	1	1	1	-16000,000000	-0,036	-97000,000000	3453000,000000	-0,028	?	?	?	1	1	0	0	0	?	S01
0000000016913659	1	1	1	1	1	1	1	1	1	23000,000000	0,002	669000,000000	27930000,000000	0,024	?	?	?	1	1	0	0	0	?	S01
0000000027468461	1	1	1	1	1	1	1	1	1	271000,000000	0,125	931000,000000	487000,000000	1,912	?	?	?	1	0	0	0	0	?	S01
0000000047162357	1	1	1	1	1	1	1	1	1	489000,000000	0,299	1219000,000000	5016000,000000	0,243	?	?	?	1	1	0	0	0	?	S01
0000000016130543	1	1	1	1	1	0	1	1	1	42000,000000	?	32000,000000	1016000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017543220	1	1	1	1	1	0	1	1	1	457000,000000	?	2222000,000000	23565000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047050239	1	1	1	1	1	0	0	0	0	1174000,000000	?	4644000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000083708168	1	1	1	1	1	1	1	1	1	0,000000	0,000	-68000,000000	201000,000000	-0,338	?	?	?	1	1	0	0	0	?	S01
0000000072979450	1	1	1	1	1	0	0	0	0	5442000,000000	?	4577000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000058870923	1	1	1	1	1	1	1	1	1	2000,000000	0,013	-44000,000000	636000,000000	-0,069	?	?	?	1	1	0	0	0	?	S01
0000000017070984	1	1	1	1	1	0	1	1	1	12000,000000	?	1103000,000000	3953000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016734978	1	1	1	1	1	1	1	1	1	0,000000	0,000	32000,000000	2592000,000000	0,012	?	?	?	1	1	0	0	0	?	S01
0000000017660643	1	1	1	1	1	0	0	0	0	353000,000000	?	1890000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000024441478	1	1	1	1	1	0	0	0	0	2193000,000000	?	1952000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000087441145	1	1	1	1	1	1	0	0	0	9000,000000	?	704000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017276178	1	1	1	1	1	0	1	1	1	26000,000000	?	-56000,000000	5547000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017724255	1	1	1	1	1	0	1	1	1	-109000,000000	?	2628000,000000	8068000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016552691	1	1	1	1	1	0	1	1	1	-8000,000000	?	-35000,000000	294000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017056537	1	1	1	1	1	0	1	1	1	-161000,000000	?	-810000,000000	14638000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047336220	1	1	1	1	1	1	1	1	1	14000,000000	2,333	427000,000000	319000,000000	1,339	?	?	?	0	0	0	0	0	?	S01
0000000017910597	1	1	1	1	1	1	1	1	1	372000,000000	0,104	3038000,000000	25236000,000000	0,120	?	?	?	1	1	0	0	0	?	S10
0000000017229898	1	1	1	1	1	0	0	0	0	13000,000000	?	130000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000075107105	1	1	1	1	1	1	1	1	1	-4000,000000	-0,045	-16000,000000	163000,000000	-0,098	?	?	?	1	1	0	0	0	?	S01
0000000017250497	1	1	1	1	1	1	1	1	1	449000,000000	0,100	560000,000000	11442000,000000	0,049	?	?	?	1	1	0	0	0	?	S01
0000000017002640	1	1	1	1	1	1	1	1	1	21000,000000	0,151	187000,000000	12356000,000000	0,015	?	?	?	1	1	0	0	0	?	S01
0000000089331872	1	1	1	1	1	1	0	0	0	48000,000000	?	190000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000087512296	1	1	1	1	1	1	0	0	0	22000,000000	?	63000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000058890522	1	1	1	1	1	0	1	1	1	76000,000000	?	-354000,000000	1444000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047274074	1	1	1	1	1	0	1	1	1	39000,000000	?	-24000,000000	170000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016416163	1	1	1	1	1	0	1	1	1	916000,000000	?	-71000,000000	273000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000067610391	1	1	1	1	1	1	1	1	1	17000,000000	1,700	260000,000000	2353000,000000	0,110	?	?	?	0	1	0	0	0	?	S10
0000000017286693	1	1	1	1	1	1	1	1	1	12000,000000	0,033	-1239000,000000	2558000,000000	-0,484	?	?	?	1	1	0	0	0	?	S01
0000000016939516	1	1	1	1	1	0	1	1	1	1000,000000	?	-436000,000000	6820000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017074373	1	1	1	1	1	0	1	1	1	128000,000000	?	1049000,000000	8124000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016847905	1	1	1	1	1	0	0	0	0	487000,000000	?	3354000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000066527888	1	1	1	1	1	1	1	1	1	-12000,000000	-1,000	130000,000000	2194000,000000	0,059	?	?	?	1	1	0	0	0	?	S01
0000000069488578	1	1	1	1	1	1	1	1	1	39000,000000	0,225	790000,000000	5712000,000000	0,138	?	?	?	1	1	0	0	0	?	S01
0000000017042752	1	1	1	1	1	1	1	1	1	189000,000000	0,095	5000,000000	3330000,000000	0,002	?	?	?	1	1	0	0	0	?	S01
0000000058874251	1	1	1	1	1	1	1	1	1	-748000,000000	-0,089	715000,000000	769000,000000	0,930	?	?	?	1	0	0	0	0	?	S10
0000000047265308	1	1	1	1	1	1	1	1	1	-91000,000000	-0,016	318000,000000	5943000,000000	0,054	?	?	?	1	1	0	0	0	?	S01
0000000016939686	1	1	1	1	1	1	1	1	1	4000,000000	0,014	-70000,000000	790000,000000	-0,089	?	?	?	1	1	0	0	0	?	S01
0000000016728991	1	1	1	1	1	0	1	1	1	166000,000000	?	656000,000000	1976000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047093942	1	1	1	1	1	1	1	1	1	86000,000000	3,185	677000,000000	4643000,000000	0,146	?	?	?	0	1	0	0	0	?	S10
0000000016550893	1	1	1	1	1	1	1	1	1	367000,000000	0,079	254000,000000	2392000,000000	0,106	?	?	?	1	1	0	0	0	?	S01
0000000081020194	1	1	1	1	1	0	1	1	1	-21000,000000	?	-31000,000000	487000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000016954668	1	1	1	1	1	1	1	1	1	-175000,000000	-0,307	23000,000000	2810000,000000	0,008	?	?	?	1	1	0	0	0	?	S01
0000000017043009	1	1	1	1	1	0	1	1	1	29000,000000	?	587000,000000	2184000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000085362172	1	1	1	1	1	1	1	1	1	33000,000000	0,206	-114000,000000	10095000,000000	-0,011	?	?	?	1	1	0	0	0	?	S10
0000000073820886	1	1	1	1	1	1	1	1	1	5000,000000	5,000	2174000,000000	742000,000000	2,930	?	?	?	0	0	0	0	0	?	S01
0000000047248513	1	1	1	1	1	1	1	1	1	473000,000000	0,195	528000,000000	2879000,000000	0,183	?	?	?	1	1	0	0	0	?	S01
0000000027494690	1	1	1	1	1	1	1	1	1	206000,000000	0,967	711000,000000	1183000,000000	0,601	?	?	?	0	0	0	0	0	?	S01
0000000074697824	1	1	1	1	1	1	1	1	1	36000,000000	0,029	250000,000000	166000,000000	1,506	?	?	?	1	0	0	0	0	?	S01
0000000016639450	1	1	1	1	1	1	1	1	1	33000,000000	0,015	16000,000000	3254000,000000	0,005	?	?	?	1	1	0	0	0	?	S01
0000000017623757	1	1	1	1	1	1	1	1	1	209000,000000	0,483	888000,000000	1720000,000000	0,516	?	?	?	1	0	0	0	0	?	S01
0000000017582594	1	1	1	1	1	0	1	1	1	7000,000000	?	175000,000000	2618000,000000	?	?	?	?	0	0	0	0	0	?	S20
0000000072652017	1	1	1	1	1	0	0	0	0	91000,000000	?	1644000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000082611033	1	1	1	1	1	1	1	1	1	98000,000000	1,531	804000,000000	676000,000000	1,189	?	?	?	0	0	0	0	0	?	S10
0000000017478713	1	1	1	1	1	0	1	1	1	-106000,000000	?	-590000,000000	5940000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016639635	1	1	1	1	1	1	1	1	1	2202000,000000	0,015	-369000,000000	20239000,000000	-0,018	?	?	?	1	1	0	0	0	?	S01
0000000047252234	1	1	1	1	1	0	1	1	1	-59000,000000	?	92000,000000	2806000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017861118	1	1	1	1	1	1	1	1	1	16000,000000	0,005	702000,000000	72625000,000000	0,010	?	?	?	1	1	0	0	0	?	S01
0000000081891586	1	1	1	1	1	0	0	0	0	6930000,000000	?	8754000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017294681	1	1	1	1	1	0	1	1	1	1874000,000000	?	2700000,000000	4544000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017411014	1	1	1	1	1	0	1	1	1	-6000,000000	?	73000,000000	898000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017298474	1	1	1	1	1	1	1	1	1	141000,000000	2,203	169000,000000	2563000,000000	0,066	?	?	?	0	1	0	0	0	?	S01
0000000027198686	1	1	1	1	1	0	1	1	1	6000,000000	?	126000,000000	3705000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000026944693	1	1	1	1	1	1	1	1	1	203000,000000	0,151	-1467000,000000	11620000,000000	-0,126	?	?	?	1	1	0	0	0	?	S01
0000000017046976	1	1	1	1	1	1	1	1	1	76000,000000	0,115	1254000,000000	4619000,000000	0,271	?	?	?	1	1	0	0	0	?	S01
0000000016678551	1	1	1	1	1	1	1	1	1	-145000,000000	-0,032	10000,000000	2572000,000000	0,004	?	?	?	1	1	0	0	0	?	S01
0000000047237288	1	1	1	1	1	1	1	1	1	2056000,000000	0,264	3116000,000000	1385000,000000	2,250	?	?	?	1	0	0	0	0	?	S10
0000000017435301	1	1	1	1	1	0	1	1	1	145000,000000	?	321000,000000	3342000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016422629	1	1	1	1	1	1	1	1	1	940000,000000	0,075	212000,000000	14677000,000000	0,014	?	?	?	1	1	0	0	0	?	S01
0000000016637179	1	1	1	1	1	0	1	1	1	0,000000	?	468000,000000	72000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017045631	1	1	1	1	1	1	1	1	1	-607000,000000	-7,588	-802000,000000	3882000,000000	-0,207	?	?	?	1	1	0	0	0	?	S01
0000000072457317	1	1	1	1	1	0	1	1	1	7000,000000	?	-180000,000000	563000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017263903	1	1	1	1	1	0	1	1	1	-203000,000000	?	448000,000000	2165000,000000	?	?	?	?	0	0	0	0	0	?	S50
0000000058818076	1	1	1	1	1	1	1	1	1	-12000,000000	-0,001	188000,000000	20103000,000000	0,009	?	?	?	1	1	0	0	0	?	S01
0000000017305077	1	1	1	1	1	1	1	1	1	50000,000000	0,323	869000,000000	3767000,000000	0,231	?	?	?	1	1	0	0	0	?	S01
0000000017920711	1	1	1	1	1	1	1	1	1	1000,000000	0,003	-89000,000000	969000,000000	-0,092	?	?	?	1	1	0	0	0	?	S01
0000000017310394	1	1	1	1	1	0	1	1	1	29000,000000	?	-56000,000000	1669000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016551193	1	1	1	1	1	1	1	1	1	13000,000000	0,047	-23000,000000	1545000,000000	-0,015	?	?	?	1	1	0	0	0	?	S01
0000000024429757	1	1	1	1	1	0	1	1	1	-1055000,000000	?	-253000,000000	10390000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016918587	1	1	1	1	1	0	1	1	1	-75000,000000	?	-244000,000000	1246000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000069442263	1	1	1	1	1	1	1	1	1	62000,000000	4,769	1116000,000000	1450000,000000	0,770	?	?	?	0	0	0	0	0	?	S01
0000000017787854	1	1	1	1	1	0	1	1	1	-3315000,000000	?	12204000,000000	32259000,000000	?	?	?	?	0	0	0	0	0	?	S50
0000000016684669	1	1	1	1	1	0	1	1	1	-39000,000000	?	-101000,000000	464000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016536066	1	1	1	1	1	0	1	1	1	-44000,000000	?	-213000,000000	2336000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016814536	1	1	1	1	1	1	1	1	1	15000,000000	0,021	189000,000000	1709000,000000	0,111	?	?	?	1	1	0	0	0	?	S01
0000000017277874	1	1	1	1	1	0	1	1	1	-41000,000000	?	450000,000000	4358000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016590590	1	1	1	1	1	0	0	0	0	1000,000000	?	60000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017823025	1	1	1	1	1	0	1	1	1	311000,000000	?	-411000,000000	4497000,000000	?	?	?	?	0	0	0	0	0	?	S50
0000000016943165	1	1	1	1	1	1	1	1	1	193000,000000	0,314	206000,000000	8816000,000000	0,023	?	?	?	1	1	0	0	0	?	S01
0000000017214665	1	1	1	1	1	1	1	1	1	-5154000,000000	-0,079	-718000,000000	100655000,000000	-0,007	?	?	?	1	1	0	0	0	?	S20
0000000058860772	1	1	1	1	1	1	1	1	1	21000,000000	0,018	-1096000,000000	1350000,000000	-0,812	?	?	?	1	1	0	0	0	?	S01
0000000047335238	1	1	1	1	1	1	1	1	1	31000,000000	0,040	-125000,000000	2422000,000000	-0,052	?	?	?	1	1	0	0	0	?	S01
0000000080099373	1	1	1	1	1	0	1	1	1	1280000,000000	?	245000,000000	8270000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016533404	1	1	1	1	1	1	1	1	1	27000,000000	0,024	-415000,000000	4857000,000000	-0,085	?	?	?	1	1	0	0	0	?	S01
0000000017937422	1	1	1	1	1	1	1	1	1	39000,000000	0,386	533000,000000	1013000,000000	0,526	?	?	?	1	0	0	0	0	?	S01
0000000047245256	1	1	1	1	1	0	1	1	1	161000,000000	?	0,000000	1875000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017344144	1	1	1	1	1	1	1	1	1	18000,000000	0,050	-327000,000000	4490000,000000	-0,073	?	?	?	1	1	0	0	0	?	S10
0000000017427365	1	1	1	1	1	1	1	1	1	61000,000000	0,032	65000,000000	5127000,000000	0,013	?	?	?	1	1	0	0	0	?	S10
0000000086735432	1	1	1	1	1	0	1	1	1	-675000,000000	?	-1042000,000000	3578000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000070549043	1	1	1	1	1	1	1	1	1	-82000,000000	-0,073	769000,000000	2626000,000000	0,293	?	?	?	1	1	0	0	0	?	S10
0000000016188876	1	1	1	1	1	1	1	1	1	-270000,000000	-0,032	178000,000000	6932000,000000	0,026	?	?	?	1	1	0	0	0	?	S01
0000000017265649	1	1	1	1	1	0	1	1	1	502000,000000	?	197000,000000	2684000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000079518708	1	1	1	1	1	0	0	0	0	72000,000000	?	478000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000076136724	1	1	1	1	1	1	1	1	1	104000,000000	0,097	1006000,000000	1904000,000000	0,528	?	?	?	1	0	0	0	0	?	S01
0000000068631267	1	1	1	1	1	1	1	1	1	-7000,000000	-0,013	592000,000000	2077000,000000	0,285	?	?	?	1	1	0	0	0	?	S01
0000000016496621	1	1	1	1	1	0	1	1	1	13000,000000	?	-30000,000000	322000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017872621	1	1	1	1	1	0	1	1	1	15000,000000	?	-268000,000000	2289000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016543136	1	1	1	1	1	0	1	1	1	-107000,000000	?	-99000,000000	915000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000049593718	1	1	1	1	1	1	1	1	1	-295000,000000	-0,334	-231000,000000	1999000,000000	-0,116	?	?	?	1	1	0	0	0	?	S01
0000000017765027	1	1	1	1	1	0	1	1	1	79000,000000	?	23000,000000	5432000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000046801925	1	1	1	1	1	0	1	1	1	834000,000000	?	363000,000000	6889000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000082398642	1	1	1	1	1	0	1	1	1	32000,000000	?	-188000,000000	2854000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016551072	1	1	1	1	1	0	1	1	1	206000,000000	?	-980000,000000	2549000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017025269	1	1	1	1	1	0	0	0	0	29950000,000000	?	364000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017307810	1	1	1	1	1	0	1	1	1	11000,000000	?	-587000,000000	2922000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000017072433	1	1	1	1	1	1	1	1	1	-96000,000000	-0,487	-144000,000000	3787000,000000	-0,038	?	?	?	1	1	0	0	0	?	S01
0000000058866263	1	1	1	1	1	0	1	1	1	29000,000000	?	97000,000000	601000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017650617	1	1	1	1	1	0	1	1	1	2000,000000	?	61000,000000	481000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017731320	1	1	1	1	1	0	1	1	1	-3000,000000	?	166000,000000	6325000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047254033	1	1	1	1	1	1	1	1	1	161000,000000	0,104	625000,000000	3417000,000000	0,183	?	?	?	1	1	0	0	0	?	S10
0000000017853413	1	1	1	1	1	1	1	1	1	677000,000000	0,234	445000,000000	19227000,000000	0,023	?	?	?	1	1	0	0	0	?	S01
0000000088855707	1	1	1	1	1	1	1	1	1	0,000000	0,000	-58000,000000	1182000,000000	-0,049	?	?	?	1	1	0	0	0	?	S01
0000000069405402	1	1	1	1	1	1	1	1	0	98000,000000	?	-1000,000000	1000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017741026	1	1	1	1	1	1	1	1	1	15000,000000	0,086	-72000,000000	3320000,000000	-0,022	?	?	?	1	1	0	0	0	?	S01
0000000016695336	1	1	1	1	1	1	1	1	1	-3709000,000000	-1,703	-107000,000000	3021000,000000	-0,035	?	?	?	1	1	0	0	0	?	S30
0000000017375185	1	1	1	1	1	0	1	1	1	-15000,000000	?	48000,000000	1403000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017738814	1	1	1	1	1	1	1	1	1	-51000,000000	-0,041	-301000,000000	8868000,000000	-0,034	?	?	?	1	1	0	0	0	?	S10
0000000016679229	1	1	1	1	1	0	1	1	1	-67000,000000	?	729000,000000	5747000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000078761663	1	1	1	1	1	1	1	1	1	3000,000000	0,013	3664000,000000	4875000,000000	0,752	?	?	?	1	0	0	0	0	?	S01
0000000016623522	1	1	1	1	1	0	1	1	1	49000,000000	?	0,000000	1000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000053391836	1	1	1	1	1	1	1	1	1	2000,000000	0,001	-2063000,000000	8028000,000000	-0,257	?	?	?	1	1	0	0	0	?	S01
0000000017317548	1	1	1	1	1	0	1	1	1	369000,000000	?	524000,000000	6744000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000026817146	1	1	1	1	1	0	0	0	0	410000,000000	?	4285000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000084854210	1	1	1	1	1	1	1	1	1	58000,000000	1,487	2126000,000000	1881000,000000	1,130	?	?	?	0	0	0	0	0	?	S10
0000000070319876	1	1	1	1	1	1	1	1	1	128000,000000	0,771	1121000,000000	2151000,000000	0,521	?	?	?	0	0	0	0	0	?	S01
0000000072709583	1	1	1	1	1	0	1	1	1	-7000,000000	?	-33000,000000	411000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000024590807	1	1	1	1	1	1	1	1	1	5000,000000	0,020	-101000,000000	668000,000000	-0,151	?	?	?	1	1	0	0	0	?	S01
0000000067315162	1	1	1	1	1	0	1	1	1	87000,000000	?	4000,000000	668000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016580186	1	1	1	1	1	0	1	1	1	-252000,000000	?	259000,000000	1271000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017392364	1	1	1	1	1	0	1	1	1	-12000,000000	?	866000,000000	2236000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000027586277	1	1	1	1	1	1	1	1	1	2000,000000	0,001	212000,000000	3383000,000000	0,063	?	?	?	1	1	0	0	0	?	S10
0000000016801691	1	1	1	1	1	0	1	1	1	28000,000000	?	-28000,000000	3135000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000073315543	1	1	1	1	1	1	1	1	1	23000,000000	0,575	287000,000000	1200000,000000	0,239	?	?	?	0	1	0	0	0	?	S01
0000000017312219	1	1	1	1	1	1	1	1	1	18000,000000	0,042	79000,000000	3526000,000000	0,022	?	?	?	1	1	0	0	0	?	S01
0000000017305699	1	1	1	1	1	0	1	1	1	102000,000000	?	175000,000000	5860000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000050213528	1	1	1	1	1	1	1	1	1	-10000,000000	-1,667	-18000,000000	83000,000000	-0,217	?	?	?	1	1	0	0	0	?	S01
0000000017873673	1	1	1	1	1	1	1	1	1	15000,000000	0,011	287000,000000	4543000,000000	0,063	?	?	?	1	1	0	0	0	?	S01
